poem_id,chunk_id,Title_raw,Poem_line_raw,Summary_chunked,Title_cleaned,poem_lines_subset,Row_IDs_in_chunk,chunk_type,قافية,روي,البحر,وصل,حركة,شخص,تصنيف,sentiments,مواضيع,دين,أحداث,أماكن
336,1389,أهل الرياده,"توشّـحي بالفخــر والعــز يا بــلادي      مراكز أهل الريــاده باسـمـك اوّلهـا
في خدمتك كل شيخ مواطنٍ عادي      إللي ما يخـدم بـــلاده ، ما يمثّـلهـا
بيتـين ومعبّــره عن غـايـة مْــرادي      من يـقدر انّــه يكمّـلهـا .. يكمّــلها","يدعو الشاعر بلاده للتوشح بالفخر والعز، مؤكداً أنها الأولى في مراكز الريادة. يؤكد أن خدمة الوطن واجب على الجميع، ومن لا يخدم بلاده لا يمثلها. يختتم الشاعر بأن هذه الأبيات تعبر عن مراده، ويدعو من يستطيع إكمالها لذلك.---توشحي بالفخر والعز يا بلادي      مراكز اهل الرياده باسمك اولها
في خدمتك كل شيخ مواطن عادي      اللي ما يخدم بلاده ، ما يمثلها
بيتين ومعبره عن غايه مرادي      من يقدر انه يكملها .. يكملها",اهل الرياده,"توشحي بالفخر والعز يا بلادي      مراكز اهل الرياده باسمك اولها
في خدمتك كل شيخ مواطن عادي      اللي ما يخدم بلاده ، ما يمثلها
بيتين ومعبره عن غايه مرادي      من يقدر انه يكملها .. يكملها","413,741,384,139",short_poem,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"": ""محمد بن زايد آل نهيان"", ""relation"": ""رئيس الدولة"", ""resolved_from"": [""اهل الرياده"", ""كل شيخ مواطن عادي""]}]",معاصر,"[""فخر""]","[""الإمارات ودبي"", ""الطمـوح والنجاح"", ""القيادة والزعماء"", ""المجد والعز"", ""الوفاء والصبر"", ""حب الوطن""]",[],[],"[{""name"": ""بلاده,"", ""type"": ""أراضي_إماراتية""}, {""name"": ""بلادي,"", ""type"": ""أراضي_إماراتية""}]"
337,1390,حاجه,"يا طير الهدد مامن ظروف الليالي صد      نحـب الحـياه وْنبـذل العـزم ونواجـه
في قلبي وقلبك شوق طاغي وحب و ود      وعينـي على حاجه ، وعينك على حاجـه","دعوة لطائر الهدد بعدم الاستسلام لظروف الليالي، مع التأكيد على حب الحياة والعزيمة لمواجهة الصعاب. يصف شوقًا وحبًا وودًا يملأ القلبين، مع اختلاف توجهات كل منهما ورغباتهما.---يا طير الهدد مامن ظروف الليالي صد      نحب الحياه ونبذل العزم ونواجه
في قلبي وقلبك شوق طاغي وحب و ود      وعيني علي حاجه ، وعينك علي حاجه",حاجه,"يا طير الهدد مامن ظروف الليالي صد      نحب الحياه ونبذل العزم ونواجه
في قلبي وقلبك شوق طاغي وحب و ود      وعيني علي حاجه ، وعينك علي حاجه","41,404,141",short_poem,ه,ه,الهجيني,لا يوجد,فتحة,"[{""name"": ""الحبيبة"", ""relation"": ""المحبوبة"", ""resolved_from"": [""قلبي"", ""قلبك"", ""عيني"", ""عينك"", ""حاجه"", ""حاجه""]}, {""name"": ""العين"", ""relation"": ""عضو"", ""resolved_from"": [""عيني"", ""عينك""]}, {""name"": ""القلب"", ""relation"": ""عضو"", ""resolved_from"": [""قلبي"", ""قلبك""]}]",معاصر,"[""حب""]","[""الحب والغزل"", ""الشوق والحنين"", ""الطموح والنجاح""]",[],[],[]
338,1391,إدراك,"من خلـقـة الإنسـان يـحتـاج الإدراك      كي يصنع التاريخ في الطول والعرض
أنا هـنا.. لكن طمـوحـاتي هنــــــاك      بعد ما حققت الطموحات في الأرض","الإنسان منذ خلقه يحتاج الإدراك لصنع التاريخ الشامل والمتكامل في كل الأبعاد. الشاعر موجود جسدياً، لكن طموحاته تجاوزت الأرض لتصل إلى مراتب عليا بعد تحقيق الإنجازات.---من خلقه الانسان يحتاج الادراك      كي يصنع التاريخ في الطول والعرض
انا هنا.. لكن طموحاتي هناك      بعد ما حققت الطموحات في الارض",ادراك,"من خلقه الانسان يحتاج الادراك      كي يصنع التاريخ في الطول والعرض
انا هنا.. لكن طموحاتي هناك      بعد ما حققت الطموحات في الارض","41,424,143",short_poem,ض,ض,الطويل,لا يوجد,فتحة,"[{""name"": ""الإنسان"", ""relation"": ""نوع"", ""resolved_from"": [""الانسان""]}, {""name"": ""الشاعر"", ""relation"": ""المتحدث"", ""resolved_from"": [""انا"", ""طموحاتي""]}]",معاصر,"[""أمل"", ""حكمة""]","[""الزمن والقدر"", ""الطموح والنجاح""]",[],[],"[{""name"": ""الأرض,"", ""type"": ""أراضي_إماراتية""}]"
339,1392,فكرة شاملة,"الناس ليسو سوى فالكره والإمتنان      ولم تكـن يـوما من أيـامها كاملـه
واذا جرحني فلان أقول من هو فلان      ما أعاملـه بالذي يبـغيـني آعاملـه
أحشم عوى الذيب وآقدّر صهيل الحصان      وآصـد عن كل رجـلٍ همّـته خاملـه
الحكمه مْن الشعر والسحر سحر البيان      إجتمعت اثنـينها في فكـرةٍ شاملـه","يتحدث عن تباين الناس في الكره والامتنان، وأن الحياة لا تكون كاملة أبدًا. يعبر عن تجاهله لمن يجرحه ورفضه معاملة المسيء بالمثل. يؤكد احترام الأقوياء النشيطين والابتعاد عن ذوي الهمم الضعيفة. يشير إلى اجتماع حكمة الشعر وسحر البيان في فكرة واحدة شاملة.---الناس ليسو سوي فالكره والامتنان      ولم تكن يوما من ايامها كامله
واذا جرحني فلان اقول من هو فلان      ما اعامله بالذي يبغيني اعامله
احشم عوي الذيب واقدر صهيل الحصان      واصد عن كل رجل همته خامله
الحكمه من الشعر والسحر سحر البيان      اجتمعت اثنينها في فكره شامله",فكره شامله,"الناس ليسو سوي فالكره والامتنان      ولم تكن يوما من ايامها كامله
واذا جرحني فلان اقول من هو فلان      ما اعامله بالذي يبغيني اعامله
احشم عوي الذيب واقدر صهيل الحصان      واصد عن كل رجل همته خامله
الحكمه من الشعر والسحر سحر البيان      اجتمعت اثنينها في فكره شامله","4144,4145,4146,4147",regular,له,ل,المتقارب,لا يوجد,فتحة,"[{""name"": ""الجبان"", ""relation"": ""شخص"", ""resolved_from"": [""جبان""]}, {""name"": ""الحصان"", ""relation"": ""حيوان"", ""resolved_from"": [""صهيل الحصان""]}, {""name"": ""الذيب"", ""relation"": ""حيوان"", ""resolved_from"": [""عوي الذيب""]}, {""name"": ""الرجل"", ""relation"": ""شخص"", ""resolved_from"": [""رجل""]}, {""name"": ""الرمح"", ""relation"": ""أداة"", ""resolved_from"": [""الرمح""]}, {""name"": ""الشاعر"", ""relation"": ""المتحدث"", ""resolved_from"": [""انا"", ""اعامله""]}, {""name"": ""اهل الوقفه"", ""relation"": ""مواطنين"", ""resolved_from"": [""اهل الوقفه الصامله""]}, {""name"": ""فارس"", ""relation"": ""شخص"", ""resolved_from"": [""فارس""]}, {""name"": ""فلان"", ""relation"": ""شخص مجهول"", ""resolved_from"": [""فلان""]}]",كلاسيكي,"[""حكمة"", ""فخر""]","[""الألم والحزن"", ""التراث النبطي"", ""الطبيعة والخيل"", ""المجد والعز"", ""الوفاء والصبر""]",[],[],[]
339,1393,فكرة شاملة,"أحشم عوى الذيب وآقدّر صهيل الحصان      وآصـد عن كل رجـلٍ همّـته خاملـه
الحكمه مْن الشعر والسحر سحر البيان      إجتمعت اثنـينها في فكـرةٍ شاملـه
ما فيه فارس على فارس يحب الهوان      الصامل يْقـدّر اهل الوقفـه الصاملـه
يستحقر الرمح نفسـه لا طعن له جبان      ما بالك بْـفارسٍ وقت اللقـا حاملـه","يؤكد احترام الأقوياء النشيطين والابتعاد عن ذوي الهمم الضعيفة. يشير إلى اجتماع حكمة الشعر وسحر البيان في فكرة واحدة شاملة. يوضح أن الفارس الشهم لا يقبل الذل، وأن الصامل يقدر أهل المواقف الثابتة. يصور احتقار الرمح لنفسه إذا طعن به جبان، متسائلاً عن حال الفارس الشجاع حامله.---احشم عوي الذيب واقدر صهيل الحصان      واصد عن كل رجل همته خامله
الحكمه من الشعر والسحر سحر البيان      اجتمعت اثنينها في فكره شامله
ما فيه فارس علي فارس يحب الهوان      الصامل يقدر اهل الوقفه الصامله
يستحقر الرمح نفسه لا طعن له جبان      ما بالك بفارس وقت اللقا حامله",فكره شامله,"احشم عوي الذيب واقدر صهيل الحصان      واصد عن كل رجل همته خامله
الحكمه من الشعر والسحر سحر البيان      اجتمعت اثنينها في فكره شامله
ما فيه فارس علي فارس يحب الهوان      الصامل يقدر اهل الوقفه الصامله
يستحقر الرمح نفسه لا طعن له جبان      ما بالك بفارس وقت اللقا حامله","4146,4147,4148,4149",final,له,ل,المتقارب,لا يوجد,فتحة,"[{""name"": ""البيان"", ""relation"": ""فن"", ""resolved_from"": [""سحر البيان""]}, {""name"": ""الحصان"", ""relation"": ""حيوان"", ""resolved_from"": [""صهيل الحصان""]}, {""name"": ""الذيب"", ""relation"": ""حيوان"", ""resolved_from"": [""عوي الذيب""]}, {""name"": ""الرجل"", ""relation"": ""شخص"", ""resolved_from"": [""رجل""]}, {""name"": ""الشاعر"", ""relation"": ""المتحدث"", ""resolved_from"": [""انا"", ""اعامله""]}, {""name"": ""الشعر"", ""relation"": ""فن"", ""resolved_from"": [""الشعر""]}, {""name"": ""الناس"", ""relation"": ""مواطنين"", ""resolved_from"": [""الناس""]}, {""name"": ""فلان"", ""relation"": ""شخص مجهول"", ""resolved_from"": [""فلان""]}]",كلاسيكي,"[""حكمة""]","[""الألم والحزن"", ""التراث النبطي"", ""الشعر والإبداع"", ""الطبيعة والخيل"", ""المجد والعز"", ""الوفاء والصبر""]",[],[],[]
340,1394,ذكرياتي مَعَ راشد,"راحة القلب من صـوت الآذان      عوّضتـني عن الحـزن الكـليف
لجل راشد .. بعد جيت المكان      فيه ذكـرى لراشـد .. يا لطـيف
وجـه راشـد وشـكل الخـيزران      في كفـوفه ومنطـقه الشـريف
وابتسـامتـه .. طيبـه وامتـنـان      حتـى في وجـه رجّـالٍ كـفيـف","الشاعر يشعر براحة قلبية وسكينة من صوت الأذان عوضته عن حزنه العميق. يزور الشاعر مكانًا يحمل ذكريات عزيزة لراشد، متأثرًا بها. يصف الشاعر ملامح راشد ويده التي تحمل الخيزران، ومنطقه الكريم. يتذكر ابتسامة راشد الطيبة المليئة بالامتنان، حتى لمن لا يراها.---راحه القلب من صوت الاذان      عوضتني عن الحزن الكليف
لجل راشد .. بعد جيت المكان      فيه ذكري لراشد .. يا لطيف
وجه راشد وشكل الخيزران      في كفوفه ومنطقه الشريف
وابتسامته .. طيبه وامتنان      حتي في وجه رجال كفيف",ذكرياتي مع راشد,"راحه القلب من صوت الاذان      عوضتني عن الحزن الكليف
لجل راشد .. بعد جيت المكان      فيه ذكري لراشد .. يا لطيف
وجه راشد وشكل الخيزران      في كفوفه ومنطقه الشريف
وابتسامته .. طيبه وامتنان      حتي في وجه رجال كفيف","4150,4151,4152,4153",regular,يف,ف,الهجيني,لا يوجد,كسرة,"[{""name"": ""راشد"", ""relation"": ""المخاطب"", ""resolved_from"": [""ذكرياتي مع راشد"", ""راشد""]}]",معاصر,"[""حنين"", ""خوف"", ""شوق"", ""فخر""]","[""الألم والحزن"", ""الإيمان والدعاء"", ""الذكريات"", ""الطبيعة والخيل"", ""القيادة والزعماء"", ""المجد والعز""]","[""العبادة""]","[""صلاة الجمعة""]","[{""name"": ""الكليف,"", ""type"": ""مواقع_نبطية""}, {""name"": ""بحري,"", ""type"": ""أماكن_مجردة""}, {""name"": ""بر الأمان,"", ""type"": ""أماكن_مجردة,""}, {""name"": ""زمان,"", ""type"": ""أماكن_مجردة""}]"
340,1395,ذكرياتي مَعَ راشد,"وابتسـامتـه .. طيبـه وامتـنـان      حتـى في وجـه رجّـالٍ كـفيـف
إدعوا لراشـد في شهر رمضـان      دعـوة المـؤمـن بقـلبٍ نظـيف
للـبنــادم شـمــوخ وعنـفـوان      وضِيف ما تستطيع انّك تضِيف
بس لا من ملك بعـض الحـنـان      وأفقده ، ينقلب شخصٍ ضعيف","يتذكر ابتسامة راشد الطيبة المليئة بالامتنان، حتى لمن لا يراها. يدعو الشاعر المؤمنين للدعاء لراشد بقلب نقي في شهر رمضان. للإنسان كبرياء وعزة نفس، ويصعب على أحد أن يفرض سيطرته عليه. لكن إن امتلك بعض الحنان ثم فقده، يتحول إلى شخص ضعيف وهش.---وابتسامته .. طيبه وامتنان      حتي في وجه رجال كفيف
ادعوا لراشد في شهر رمضان      دعوه المؤمن بقلب نظيف
للبنادم شموخ وعنفوان      وضيف ما تستطيع انك تضيف
بس لا من ملك بعض الحنان      وافقده ، ينقلب شخص ضعيف",ذكرياتي مع راشد,"وابتسامته .. طيبه وامتنان      حتي في وجه رجال كفيف
ادعوا لراشد في شهر رمضان      دعوه المؤمن بقلب نظيف
للبنادم شموخ وعنفوان      وضيف ما تستطيع انك تضيف
بس لا من ملك بعض الحنان      وافقده ، ينقلب شخص ضعيف","4153,4154,4155,4156",regular,يف,ف,الهجيني,لا يوجد,كسرة,"[{""name"": ""الشاعر"", ""relation"": ""المتحدث"", ""resolved_from"": [""انا راعي مكان""]}, {""name"": ""راشد"", ""relation"": ""المخاطب"", ""resolved_from"": [""لجل راشد"", ""ذكري لراشد""]}]",معاصر,"[""حزن"", ""حنين""]","[""الألم والحزن"", ""الإيمان والدعاء"", ""الذكريات"", ""الشوق والحنين"", ""القيادة والزعماء"", ""المجد والعز""]","[""العبادة""]","[""صلاة الجمعة""]","[{""name"": ""الكليف,"", ""type"": ""مواقع_نبطية""}, {""name"": ""المكان,"", ""type"": ""أماكن_مجردة""}, {""name"": ""مكان,"", ""type"": ""أماكن_مجردة""}]"
340,1396,ذكرياتي مَعَ راشد,"بس لا من ملك بعـض الحـنـان      وأفقده ، ينقلب شخصٍ ضعيف
يا سـفـيـنـة شــعـور الإتـــزان      بحـر حزني ترى موجـه مُخيف
كيف ترسـين في بَــر الأمـان ؟!      يا سفينـه ، وبحري دون سِـيف
ذكـريـاتي مَـعَ راشـــد .. زمـان      حرّكـت شي في آلقلب الرهيف","لكن إن امتلك بعض الحنان ثم فقده، يتحول إلى شخص ضعيف وهش. يصف الشاعر بحر حزنه بموج مخيف، مستفهماً عن استقرار شعور الاتزان. يتعجب كيف لسفينة الاتزان أن ترسو بأمان في بحر حزنه المضطرب وغير الآمن. ذكرياته القديمة مع راشد أيقظت مشاعر عميقة في قلبه الرقيق.---بس لا من ملك بعض الحنان      وافقده ، ينقلب شخص ضعيف
يا سفينه شعور الاتزان      بحر حزني تري موجه مخيف
كيف ترسين في بر الامان ؟!      يا سفينه ، وبحري دون سيف
ذكرياتي مع راشد .. زمان      حركت شي في القلب الرهيف",ذكرياتي مع راشد,"بس لا من ملك بعض الحنان      وافقده ، ينقلب شخص ضعيف
يا سفينه شعور الاتزان      بحر حزني تري موجه مخيف
كيف ترسين في بر الامان ؟!      يا سفينه ، وبحري دون سيف
ذكرياتي مع راشد .. زمان      حركت شي في القلب الرهيف","4156,4157,4158,4159",regular,يف,ف,الهجيني,لا يوجد,كسرة,"[{""name"": ""راشد"", ""relation"": ""المخاطب"", ""resolved_from"": [""ابتسامته"", ""وجه رجال كفيف"", ""وجه راشد"", ""شكل الخيزران""]}]",معاصر,"[""حب"", ""حزن""]","[""الألم والحزن"", ""الذكريات"", ""الطبيعة والخيل"", ""القيادة والزعماء"", ""المجد والعز"", ""الوفاء والصبر""]",[],[],"[{""name"": ""بحر,"", ""type"": ""أماكن_مجردة""}]"
340,1397,ذكرياتي مَعَ راشد,"يا سـفـيـنـة شــعـور الإتـــزان      بحـر حزني ترى موجـه مُخيف
كيف ترسـين في بَــر الأمـان ؟!      يا سفينـه ، وبحري دون سِـيف
ذكـريـاتي مَـعَ راشـــد .. زمـان      حرّكـت شي في آلقلب الرهيف
الغـريـبه .. وانـا راعـي مكــان      أشـعر إنّـي بعَـد فرقـاه ضيـف","يصف الشاعر بحر حزنه بموج مخيف، مستفهماً عن استقرار شعور الاتزان. يتعجب كيف لسفينة الاتزان أن ترسو بأمان في بحر حزنه المضطرب وغير الآمن. ذكرياته القديمة مع راشد أيقظت مشاعر عميقة في قلبه الرقيق. يشعر الشاعر بالغربة وكأنه ضيف في مكانه الخاص بعد فراق راشد.---يا سفينه شعور الاتزان      بحر حزني تري موجه مخيف
كيف ترسين في بر الامان ؟!      يا سفينه ، وبحري دون سيف
ذكرياتي مع راشد .. زمان      حركت شي في القلب الرهيف
الغريبه .. وانا راعي مكان      اشعر اني بعد فرقاه ضيف",ذكرياتي مع راشد,"يا سفينه شعور الاتزان      بحر حزني تري موجه مخيف
كيف ترسين في بر الامان ؟!      يا سفينه ، وبحري دون سيف
ذكرياتي مع راشد .. زمان      حركت شي في القلب الرهيف
الغريبه .. وانا راعي مكان      اشعر اني بعد فرقاه ضيف","4,157,415,841,594,160",final,يف,ف,الهجيني,لا يوجد,كسرة,"[{""name"": ""راشد"", ""relation"": ""المخاطب"", ""resolved_from"": [""ابتسامته"", ""وجه رجال كفيف"", ""ادعوا لراشد"", ""وجه راشد"", ""شكل الخيزران""]}]",معاصر,"[""أمل"", ""حب"", ""حزن""]","[""الألم والحزن"", ""الإيمان والدعاء"", ""الذكريات"", ""الطبيعة والخيل"", ""القيادة والزعماء"", ""الوفاء والصبر""]","[""العبادة,المناسبات_الدينية""]","[""رمضان""]","[{""name"": ""بحر,"", ""type"": ""أماكن_مجردة""}]"
341,1398,سيد المجد,"يا أمّــة الإســــلام قبـل العـروبـه      بإسم الإمارات و إسِم سيّد المجد
بوخـالد اللي عنـد هقوة شعـوبه      العـيد هَـل هـلاله وذعذع الوجد
من مسقط لدولة قطر وإبشروا به      مْن المنـامه للكـويت لثـرى نجـد","دعوة لأمة الإسلام والعروبة باسم الإمارات وقائدها، سيد المجد. احتفال بالشيخ بوخالد الذي يلبي آمال شعبه، مع حلول العيد وبهجة الوجد. بشرى وفرحة تعم دول الخليج العربي، من مسقط وقطر إلى المنامة والكويت ونجد.---يا امه الاسلام قبل العروبه      باسم الامارات و اسم سيد المجد
بوخالد اللي عند هقوه شعوبه      العيد هل هلاله وذعذع الوجد
من مسقط لدوله قطر وابشروا به      من المنامه للكويت لثري نجد",سيد المجد,"يا امه الاسلام قبل العروبه      باسم الامارات و اسم سيد المجد
بوخالد اللي عند هقوه شعوبه      العيد هل هلاله وذعذع الوجد
من مسقط لدوله قطر وابشروا به      من المنامه للكويت لثري نجد","416,141,624,163",short_poem,جد,د,الهجيني,لا يوجد,سكون,"[{""name"": ""محمد بن زايد آل نهيان"", ""relation"": ""رئيس الدولة"", ""resolved_from"": [""بوخالد""]}]",معاصر,"[""أمل"", ""فخر""]","[""الإمارات ودبي"", ""القيادة والزعماء"", ""المجد والعز"", ""حب الوطن""]","[""الله"", ""المناسبات_الدينية""]","[""عيد الفطر""]","[{""name"": ""الإمارات,"", ""type"": ""أراضي_إماراتية""}, {""name"": ""الكويت,"", ""type"": ""مدن_وأماكن_عربية,""}, {""name"": ""المنامة,"", ""type"": ""مدن_وأماكن_عربية,""}, {""name"": ""قطر,"", ""type"": ""مدن_وأماكن_عربية,""}, {""name"": ""مسقط,"", ""type"": ""مدن_وأماكن_عربية,""}, {""name"": ""نجد,"", ""type"": ""مدن_وأماكن_عربية""}]"
342,1399,سؤالك غلط,"بعد شفتني في جنيف والشوق مثل السَـم      في قلب الذي ما يقدر يواصلك في جنيـف
لا تسأل عن جــروحـي ولا تقـول لي مهتــم      جواب السؤال اللي طرحته ما اظن يضيف
حلــولٍ لمشكلتــي مَـــعَ هجـــرك اللـي لَـــم      أحسبـه حقيقـي بل حسبتـه مجــرّد زيــف
كنـوعٍ مـن انــواع الدلــــع والتغـلـــي أم ..      كنـوعٍ من الغـيــره علـي من بنــات الريــف","الشاعر يصف لقاءً في جنيف وشوقاً مريراً كالسّم لمن لا يستطيع التواصل. يطلب الشاعر عدم السؤال عن جروحه أو ادعاء الاهتمام، فالسؤال بلا جدوى. يرى الشاعر هجر الحبيب ليس حلًا لمشكلته، بل كان مجرد تمويه أو زيف. يتساءل الشاعر إن كان الهجر دلالًا وتغليًا، أم غيرة من بنات الريف عليه.---بعد شفتني في جنيف والشوق مثل السم      في قلب الذي ما يقدر يواصلك في جنيف
لا تسال عن جروحي ولا تقول لي مهتم      جواب السءال اللي طرحته ما اظن يضيف
حلول لمشكلتي مع هجرك اللي لم      احسبه حقيقي بل حسبته مجرد زيف
كنوع من انواع الدلع والتغلي ام ..      كنوع من الغيره علي من بنات الريف",سءالك غلط,"بعد شفتني في جنيف والشوق مثل السم      في قلب الذي ما يقدر يواصلك في جنيف
لا تسال عن جروحي ولا تقول لي مهتم      جواب السءال اللي طرحته ما اظن يضيف
حلول لمشكلتي مع هجرك اللي لم      احسبه حقيقي بل حسبته مجرد زيف
كنوع من انواع الدلع والتغلي ام ..      كنوع من الغيره علي من بنات الريف","4164,4165,4166,4167",regular,يف,ف,مجزوء الهجيني,لا يوجد,كسرة,"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""الاغلي"", ""الشوق"", ""يواصلك""]}]",معاصر,"[""خوف"", ""شوق"", ""غيرة""]","[""الألم والحزن"", ""الزمن والقدر"", ""الشوق والحنين"", ""الغيرة والعتاب"", ""الفراق والهجر""]",[],[],"[{""name"": ""الريف,"", ""type"": ""مواقع_نبطية""}, {""name"": ""جنيف,"", ""type"": ""مدن_وأماكن_عربية""}]"
342,1400,سؤالك غلط,"كنـوعٍ مـن انــواع الدلــــع والتغـلـــي أم ..      كنـوعٍ من الغـيــره علـي من بنــات الريــف
ياليـن الثــرى وجبـالــه النايـفـــات الشـــم      بريـفــه ومدنـــه قالـوا اللـي تحبّـــه طيـــف
علـى مركـب الهجــر فْ بحــر بعد مالـه يَــم      ترحّــل ترحّــال الشـتـا يــوم جـاه الصيــف
سـؤالك غلـط ، تسأل عن جـروح قلبي كــم؟      مـن الواجـب انّـك تسـأل جروح قلبي كيــف","يتساءل الشاعر إن كان الهجر دلالًا وتغليًا، أم غيرة من بنات الريف عليه. يقول الشاعر أن الطبيعة، من سهول وجبال، تشهد أن المحبوب مجرد طيف لا حقيقة. يصف الشاعر رحيل المحبوب على مركب الهجر كرحيل الشتاء مع قدوم الصيف. يُصحح الشاعر سؤال المحبوب، مؤكدًا أن المهم هو معرفة كيفية الجروح لا عددها.---كنوع من انواع الدلع والتغلي ام ..      كنوع من الغيره علي من بنات الريف
يالين الثري وجباله النايفات الشم      بريفه ومدنه قالوا اللي تحبه طيف
علي مركب الهجر ف بحر بعد ماله يم      ترحل ترحال الشتا يوم جاه الصيف
سءالك غلط ، تسال عن جروح قلبي كم؟      من الواجب انك تسال جروح قلبي كيف",سءالك غلط,"كنوع من انواع الدلع والتغلي ام ..      كنوع من الغيره علي من بنات الريف
يالين الثري وجباله النايفات الشم      بريفه ومدنه قالوا اللي تحبه طيف
علي مركب الهجر ف بحر بعد ماله يم      ترحل ترحال الشتا يوم جاه الصيف
سءالك غلط ، تسال عن جروح قلبي كم؟      من الواجب انك تسال جروح قلبي كيف","4,167,416,841,694,170",regular,يف,ف,مجزوء الهجيني,لا يوجد,كسرة,"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""جروح قلبي"", ""سؤالك""]}]",معاصر,"[""حزن"", ""خوف""]","[""الألم والحزن"", ""الزمن والقدر"", ""الشوق والحنين"", ""الفراق والهجر""]",[],[],"[{""name"": ""البحر,"", ""type"": ""طبيعة_عامة""}]"
342,1401,سؤالك غلط,"سـؤالك غلـط ، تسأل عن جـروح قلبي كــم؟      مـن الواجـب انّـك تسـأل جروح قلبي كيــف
هـل جــروح قلبي جات من صـد والاّ هَــم ؟      مـن همــوم دورات الزمـن والزمــان مْخيــف
هـــذا أولا .. وثـانيـــــا : يا ثـقـيــــل الــــدم      همـــوم الخـلايــق ، كــل هَــمٍ ولــه تعريـــف
وهــمٍ يخـــص ، وهــم بـيــن العـبــاد يـعــم      وهمٍ يجي تكليـف ، وآخــر يجــي تشريــف","يُصحح الشاعر سؤال المحبوب، مؤكدًا أن المهم هو معرفة كيفية الجروح لا عددها. يتساءل الشاعر هل جروحه نابعة من صد المحبوب أم من قسوة الزمان المخيف وهمومه. يخبر الشاعر أن هموم البشر متنوعة، ولكل هم تعريفه الخاص به ومضمونه. يُفصل الشاعر في أنواع الهموم، بين ما هو خاص وعام، وما هو تكليف أو تشريف.---سءالك غلط ، تسال عن جروح قلبي كم؟      من الواجب انك تسال جروح قلبي كيف
هل جروح قلبي جات من صد والا هم ؟      من هموم دورات الزمن والزمان مخيف
هذا اولا .. وثانيا : يا ثقيل الدم      هموم الخلايق ، كل هم وله تعريف
وهم يخص ، وهم بين العباد يعم      وهم يجي تكليف ، واخر يجي تشريف",سءالك غلط,"سءالك غلط ، تسال عن جروح قلبي كم؟      من الواجب انك تسال جروح قلبي كيف
هل جروح قلبي جات من صد والا هم ؟      من هموم دورات الزمن والزمان مخيف
هذا اولا .. وثانيا : يا ثقيل الدم      هموم الخلايق ، كل هم وله تعريف
وهم يخص ، وهم بين العباد يعم      وهم يجي تكليف ، واخر يجي تشريف","4170,4171,4172,4173",regular,يف,ف,مجزوء الهجيني,لا يوجد,كسرة,"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""تحبه"", ""جروح قلبي"", ""سؤالك"", ""حبيبي"", ""حبك""]}]",معاصر,"[""حزن""]","[""الألم والحزن"", ""الحب والغزل"", ""الذكريات"", ""الشوق والحنين""]",[],[],"[{""name"": ""الثري,"", ""type"": ""أراضي_إماراتية,""}, {""name"": ""الريف,"", ""type"": ""مواقع_نبطية""}]"
342,1402,سؤالك غلط,"هـــذا أولا .. وثـانيـــــا : يا ثـقـيــــل الــــدم      همـــوم الخـلايــق ، كــل هَــمٍ ولــه تعريـــف
وهــمٍ يخـــص ، وهــم بـيــن العـبــاد يـعــم      وهمٍ يجي تكليـف ، وآخــر يجــي تشريــف
همــومٍ توصّـيــك السهــر ما يفيــدك ، نِـــم      وْهمـــومٍ تخلّــي جفنــك مْـن المنـام مْعـيـف
عمومــا .. حبيـبـي شو تبي من عيوني تـم      جروحـــي حقيقـيــه ، وحبّـك هـو التزييــف","يخبر الشاعر أن هموم البشر متنوعة، ولكل هم تعريفه الخاص به ومضمونه. يُفصل الشاعر في أنواع الهموم، بين ما هو خاص وعام، وما هو تكليف أو تشريف. يصف الشاعر هموماً تدعو للنوم وأخرى تُنفر الجفون من الراحة والسهر. يُقر الشاعر أن جروحه حقيقية وواضحة، بينما حب المحبوب كان مجرد ادعاء وتزييف.---هذا اولا .. وثانيا : يا ثقيل الدم      هموم الخلايق ، كل هم وله تعريف
وهم يخص ، وهم بين العباد يعم      وهم يجي تكليف ، واخر يجي تشريف
هموم توصيك السهر ما يفيدك ، نم      وهموم تخلي جفنك من المنام معيف
عموما .. حبيبي شو تبي من عيوني تم      جروحي حقيقيه ، وحبك هو التزييف",سءالك غلط,"هذا اولا .. وثانيا : يا ثقيل الدم      هموم الخلايق ، كل هم وله تعريف
وهم يخص ، وهم بين العباد يعم      وهم يجي تكليف ، واخر يجي تشريف
هموم توصيك السهر ما يفيدك ، نم      وهموم تخلي جفنك من المنام معيف
عموما .. حبيبي شو تبي من عيوني تم      جروحي حقيقيه ، وحبك هو التزييف","4172,4173,4174,4175",final,يف,ف,مجزوء الهجيني,لا يوجد,كسرة,"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""تحبه"", ""حبيبي"", ""حبك"", ""يا ثقيل الدم""]}]",معاصر,"[""حزن""]","[""الألم والحزن"", ""الحب والغزل"", ""الذكريات"", ""الشوق والحنين"", ""الغيرة والعتاب""]",[],[],"[{""name"": ""الثري,"", ""type"": ""أراضي_إماراتية,""}, {""name"": ""الريف,"", ""type"": ""مواقع_نبطية""}]"
