poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,روي,البحر,وصل,حركة,شخص,sentiments,أحداث,دين,مواضيع,أماكن,تصنيف
183,2466,معلّقة الاتحاد,زمـان ٍ كان فـيه الفـعـل غـالـب والـكـلام اوزان      و حـن بالفـعـل نـوزن كلـمـة الضـدّ و نـغالبـها,يسترجع زمن كان الفعل فيه هو الغالب والتوازن بين الكلام والوزن,معلقه الاتحاد,زمان _ كان فيه الفعل غالب والكلام اوزان      و حن بالفعل نوزن كلمه الضد و نغالبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"التراث النبطي, المجد والعز","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2467,معلّقة الاتحاد,مراميـنا المـدى ولنا على روس الجـميم مكـان      ولنا المجـد انتـصر وان ضاقـت الأرض بكتايبها,يتحدث عن حصولهم على مكانة مرموقة ومجد انتصر رغم ضيق الأرض,معلقه الاتحاد,مرامينا المدي ولنا علي روس الجميم مكان      ولنا المجد انتصر وان ضاقت الارض بكتايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"الطموح والنجاح, المجد والعز","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2468,معلّقة الاتحاد,لعـلـّه يـفـطــن ان بـلادنا .. هـي درّة الـبــلــدان      هي أكـرم أرض في الـدنـيا وهي ثـامـن عجايبها,يدعو للوعي بأن بلادهم هي أجمل وأكرم الدول وثامن عجائب الدنيا,معلقه الاتحاد,لعله يفطن ان بلادنا .. هي دره البلدان      هي اكرم ارض في الدنيا وهي ثامن عجايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"الإمارات ودبي, حب الوطن","[{""name"": ""بلادنا"", ""type"": ""أراضي_إماراتية""}, {""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2469,معلّقة الاتحاد,رملها من ذهـب وحدودها عـقـدٍ مـن الـمـرجـان      حـضـنها بَـرّها من عـزّها والبحـر شـاربـها,يصف أرض عروبتهم برمالها من ذهب وحدودها كالعقد المرجاني,معلقه الاتحاد,رملها من ذهب وحدودها عقد من المرجان      حضنها برها من عزها والبحر شاربها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"الإمارات ودبي, الطبيعة والخيل","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}, {""name"": ""البحر"", ""type"": ""طبيعة_عامة""}]",معاصر
183,2470,معلّقة الاتحاد,على ( سـيح الشـعـيب ) وما صفا دونه من النقيان      صـفت بيـض القـلوب و سـاقت الوحـدة ركـايبـها,يشيد بنقاء القلوب التي ساقت الوحدة على ضفاف سيح الشعيب,معلقه الاتحاد,علي ( سيح الشعيب ) وما صفا دونه من النقيان      صفت بيض القلوب و ساقت الوحده ركايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"الإمارات ودبي, الإيمان والدعاء","[{""name"": ""سيح الشعيب"", ""type"": ""مواقع_نبطية""}]",معاصر
183,2471,معلّقة الاتحاد,بـدَت فـكـرة تـوحّـدنا عـلى العِـز وْعـلى الإيـمـان      حـقـيـقـه ثـابـتـه مـا يـقـدر الـعـالـم يـكـذّبـهـا,توحيد الفكر والإيمان قوة لا يمكن للعالم إنكارها أو كذبها,معلقه الاتحاد,بدت فكره توحدنا علي العز وعلي الايمان      حقيقه ثابته ما يقدر العالم يكذبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],المفاهيم_الإيمانية,"الإمارات ودبي, الإيمان والدعاء",[],معاصر
183,2472,معلّقة الاتحاد,إلى حْدود (الفجيره) لي تخطب حزومها الشطآن      لـ ( راس الخيمه ) اللي كل يوم العـز يخـطبها,يذكر حدود الفجيرة ورأس الخيمة التي تخطب العز وتعانق القوة,معلقه الاتحاد,الي حدود (الفجيره) لي تخطب حزومها الشطان      ل ( راس الخيمه ) اللي كل يوم العز يخطبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],الإمارات ودبي,"[{""name"": ""الفجيرة"", ""type"": ""أراضي_إماراتية""}, {""name"": ""رأس الخيمة"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2473,معلّقة الاتحاد,شـيوخٍ كل شـيخٍ له من اهـل الـشان قدر وْشان      مثـل وَصْـف الحَـرَار اللّي على العـليا مراقـبها,يصف شيوخ الإمارات بأن لهم منزلتهم وقدرهم كالفرسان الراصدين,معلقه الاتحاد,شيوخ كل شيخ له من اهل الشان قدر وشان      مثل وصف الحرار اللي علي العليا مراقبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],القيادة والزعماء,"[{""name"": ""الحرار"", ""type"": ""مواقع_نبطية""}]",معاصر
183,2474,معلّقة الاتحاد,نـثـمّـن قـدرهـم بارواحـنا في كـفـّة الـمـيـزان      ويـرجـح وزنـهم فـوق الكـفوف و فـوق مطلبها,يُثمن قيمة الشيوخ بروحهم ووزنهم الثقيل فوق مطالب البلاد,معلقه الاتحاد,نثمن قدرهم بارواحنا في كفه الميزان      ويرجح وزنهم فوق الكفوف و فوق مطلبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, الوفاء والصبر",[],معاصر
183,2475,معلّقة الاتحاد,زعـيم المـرجـله .. شـيخ المـكارم .. حاكم الأزمان      زعـيم التوعـيه .. أسـطورة الأرض وتجاربها,يمدحه كزعيم شجاع وأسطورة الأرض ونموذج للقيادة والتوعية,معلقه الاتحاد,زعيم المرجله .. شيخ المكارم .. حاكم الازمان      زعيم التوعيه .. اسطوره الارض وتجاربها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, المجد والعز","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2476,معلّقة الاتحاد,خذا من شَجْرة اصحاب النسب أعلى نسب عدنان      تـعـرّبـه المـنـاسـب .. وان تـحـدّاها .. يعـرّبها,ينسبه لجذور عربية أصيلة ويؤكد مناسبة نسبه العدناني الأصلي,معلقه الاتحاد,خذا من شجره اصحاب النسب اعلي نسب عدنان      تعربه المناسب .. وان تحداها .. يعربها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, التراث النبطي",[],معاصر
183,2477,معلّقة الاتحاد,كأنّ الأرض بَـعْـده خـالـيـه .. إلا مـن الإحـســان      زَرَع في رَمْـلهـا ليـن اعْـشـبـت منـّه مَـناكـبها,يوضح كيف زرع الخير في الأرض القاحلة ونشر العطاء والاحسان,معلقه الاتحاد,كان الارض بعده خاليه .. الا من الاحسان      زرع في رملها لين اعشبت منه مناكبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, حب الوطن","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2478,معلّقة الاتحاد,هَذا (راشد بن سْعـيد ) وْهَذا (زايد إبن سلطان)      رجـال افـعـال من قـبل تـنـَصَّب في مـناصـبها,يبرز مكانة راشد بن سعيد وزايد بن سلطان كرجال دولة حقيقيين,معلقه الاتحاد,هذا (راشد بن سعيد ) وهذا (زايد ابن سلطان)      رجال افعال من قبل تنصب في مناصبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""راشد بن سعيد آل مكتوم"",""relation"":""حاكم دبي"",""resolved_from"":[""راشد بن سعيد""]},{""name"":""زايد بن سلطان آل نهيان"",""relation"":""الوالد المؤسس"",""resolved_from"":[""زايد ابن سلطان""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
183,2479,معلّقة الاتحاد,وانا نصّي من المكـتوم.. ونصّي الـثاني نهـيّـان      سـميّ اكـرام قـوم ٍ يفـخـر المـجـد بـمـراتـبها,يذكر قبائل المكتوم ونهيان ويفتخر بمجدهم ومكانتهم العالية,معلقه الاتحاد,وانا نصي من المكتوم.. ونصي الثاني نهيان      سمي اكرام قوم _ يفخر المجد بمراتبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""وانا""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
183,2480,معلّقة الاتحاد,سمي عمّي وْسمي بن زايـد الأوّل واسم حمدان      أخو عمّي رئـيـس الـدولـه اللي ابـوي نـايـبـها,يسرد أسماء عائلته التي ينتمي إليها ويربطها برئيس الدولة,معلقه الاتحاد,سمي عمي وسمي بن زايد الاول واسم حمدان      اخو عمي رءيس الدوله اللي ابوي نايبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""حمدان بن محمد بن راشد آل مكتوم"",""relation"":""الذات"",""resolved_from"":[""حمدان""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
183,2481,معلّقة الاتحاد,رجال ٍ أبصـروا بالعـقل ما لا تـبصـره الاعـيـان      هم عـْيون البـلاد و جـفـنها الـواعـي وحاجـبها,يمدح الرجال الذين يرون ما لا تراه العيون بحكمتهم ووعيهم,معلقه الاتحاد,رجال _ ابصروا بالعقل ما لا تبصره الاعيان      هم عيون البلاد و جفنها الواعي وحاجبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],القيادة والزعماء,"[{""name"": ""البلاد"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2482,معلّقة الاتحاد,هَـذا مثـل الـقـمـر في لـيـلة الـظـلما إلى مـن بـان      وذا شمْـس ٍ يسولف شـَرْقها عن طيب مغـربها,يشبههم بالقمر في الظلام والشمس التي تحكي عن جمال المغرب والشرق,معلقه الاتحاد,هذا مثل القمر في ليله الظلما الي من بان      وذا شمس _ يسولف شرقها عن طيب مغربها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],الطبيعة والخيل,[],معاصر
183,2483,معلّقة الاتحاد,بنـوا للـدار سـاس ٍ مـا يـلـيـن وْثــبّـتـوا الاركـان      شـيـوخ ٍ من بـَعَـدْه شـْيـوخ للعَـلـيا مـطـالـبهـا,يؤكد أنهم بنوا أساس الوطن وثبتوا أركانه بحكمة الشيوخ,معلقه الاتحاد,بنوا للدار ساس _ ما يلين وثبتوا الاركان      شيوخ _ من بعده شيوخ للعليا مطالبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],القيادة والزعماء,"[{""name"": ""الدار"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2484,معلّقة الاتحاد,لهـم في النايـفـات مْن المـكارم والـفـخـر تيـجـان      تـعـدّى صـيـتـهـم فـوق المـجـرّات و كـواكـبـها,يصف لهم التيجان والمكارم التي تبلغ تسميتهم إلى ما فوق الكواكب,معلقه الاتحاد,لهم في النايفات من المكارم والفخر تيجان      تعدي صيتهم فوق المجرات و كواكبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, المجد والعز",[],معاصر
183,2485,معلّقة الاتحاد,تـقـول الله خـلـقـهـم رحـمـةٍ للأرض والعــربـان      إذا مرّوا على الارض الـخلا تـعـشـب سـباسـبها,يشبه تأثيرهم بالرحمة التي تنبت الأرض وتغطيها الخضرة,معلقه الاتحاد,تقول الله خلقهم رحمه للارض والعربان      اذا مروا علي الارض الخلا تعشب سباسبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],الله,"المجد والعز, التراث النبطي","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2486,معلّقة الاتحاد,خليفة العارض الهتـّان، نجل العارض الهتـّان      نجـل العـارض الهـتـّان .. لي محـيي جـدايـبـها,يمدح خليفة العارض الهتان واصفًا إياه بإحياء القرية والبلاد,معلقه الاتحاد,خليفه العارض الهتان، نجل العارض الهتان      نجل العارض الهتان .. لي محيي جدايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],القيادة والزعماء,[],معاصر
183,2487,معلّقة الاتحاد,خليفه ريّـس الدوله .. زعيم الشعـب بوسلطان      تـَحَـت ظـلـّه بـــلاده آمـنـه والـخـيـر عــمّ بـهـا,يوضح دور خليفة كرئيس الدولة وحاكم الناس الذي يعيش الخير,معلقه الاتحاد,خليفه ريس الدوله .. زعيم الشعب بوسلطان      تحت ظله بلاده امنه والخير عم بها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, حب الوطن",[],معاصر
183,2488,معلّقة الاتحاد,نـفـاخـر به على الدنيا واهـلها والزمـن لي كـان      وما يـقـبـل مـن الأيـّـام .. حـاضـرها وغـايـبها,يفتخر به بين الناس والزمن ولا يقبل الأفضل في حضوره وغيابه,معلقه الاتحاد,نفاخر به علي الدنيا واهلها والزمن لي كان      وما يقبل من الايام .. حاضرها وغايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"حب الوطن, الطموح والنجاح",[],معاصر
183,2489,معلّقة الاتحاد,واذا كـان الفـخــر للـّي كـلامـه والـفـعـل سـيّــان      أبوسـلطان قـول و فـعـل ذلـّت لـه صـعايـبها,يقول أن الفخر لمن يطابق كلامه فعله، وأن أبو سلطان كذلك,معلقه الاتحاد,واذا كان الفخر للي كلامه والفعل سيان      ابوسلطان قول و فعل ذلت له صعايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, المجد والعز",[],معاصر
183,2490,معلّقة الاتحاد,نما من كفـّه الجـود و نمـت من جـوده الاوطـان      لـو انـّه ما مـعـاه الاّ حـيــاتـه .. كـان جـاد بهـا,يمدح جود الإنسان الذي ينمي الوطن حتى لو قدم حياته فقط,معلقه الاتحاد,نما من كفه الجود و نمت من جوده الاوطان      لو انه ما معاه الا حياته .. كان جاد بها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, حب الوطن","[{""name"": ""الأوطان"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2491,معلّقة الاتحاد,يهـاب يمـينه السـيف السـليل وتحـسده الامزان      ومـدّاتـه يـهـاب الـبحـر من لـجّــة غـبـايـبـهـا,يرى أن يمينه قوية كالسيف الذي تخشاه الأزمان وتغازل البحر,معلقه الاتحاد,يهاب يمينه السيف السليل وتحسده الامزان      ومداته يهاب البحر من لجه غبايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, المجد والعز","[{""name"": ""البحر"", ""type"": ""طبيعة_عامة""}]",معاصر
183,2492,معلّقة الاتحاد,يـهـيـج الـبحـر لـكـنّ السـفـيـنـه فـي يَـد الـربّــان      سـياسي يعـرف قلوب العرب وشلون يكسبها,يشبهه بالربان الماهر القادر على تهدئة البحر والسيطرة عليه,معلقه الاتحاد,يهيج البحر لكن السفينه في يد الربان      سياسي يعرف قلوب العرب وشلون يكسبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],الله,القيادة والزعماء,"[{""name"": ""البحر"", ""type"": ""طبيعة_عامة""}]",معاصر
183,2493,معلّقة الاتحاد,على يمنـاه رجـل ٍ لو تحـط الشـمس له نـيـشـان      وتـنـشد لو يصـوّبـها .. من عـزومه يـصـوّبها,يصف رجلاً يعلو شأنه كالنجم ويصوب خطواته بإرادة وعزم,معلقه الاتحاد,علي يمناه رجل _ لو تحط الشمس له نيشان      وتنشد لو يصوبها .. من عزومه يصوبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, المجد والعز",[],معاصر
183,2494,معلّقة الاتحاد,هو نائب ريّـس الدوله وريّـس مجـلس الفـرسـان      أبو( راشـد ) ( مـحـمد ) رايـته بالعِـز ناصـبها,يعرّف براشد محمد نائب رئيس الدولة ورئيس مجلس الفرسان,معلقه الاتحاد,هو ناءب ريس الدوله وريس مجلس الفرسان      ابو( راشد ) ( محمد ) رايته بالعز ناصبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""محمد بن راشد آل مكتوم"",""relation"":""الأب"",""resolved_from"":[""ابو( راشد ) ( محمد )""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
183,2495,معلّقة الاتحاد,صَـنع من معـجـزات ( دبي ) لبلاده فـخـر ما هان      تـنافِـسْـه الـدول ويْـنافـس النهـضـه ويَـغـلـبها,يبرز إنجازاته في دبي ويصفها بفخر وسبقها للنهضة والتقدم,معلقه الاتحاد,صنع من معجزات ( دبي ) لبلاده فخر ما هان      تنافسه الدول وينافس النهضه ويغلبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, حب الوطن, الإمارات ودبي","[{""name"": ""دبي"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2496,معلّقة الاتحاد,تـواكـب غـيره سـنيـنه و يسـبـقهـا بـدون رهـان      أنـا آجـامـل سـنـيـنه لـو أقـول انـّه يــواكـبـهـا,يرى أنه يواكب الزمن ويتفوق عليه بلا رهان ولا منافس,معلقه الاتحاد,تواكب غيره سنينه و يسبقها بدون رهان      انا اجامل سنينه لو اقول انه يواكبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]}]",فخر,[],[],"القيادة والزعماء, الطموح والنجاح",[],معاصر
183,2497,معلّقة الاتحاد,رجل .. كن النهار اهداه من نور الفكر ضـيّان      إذا مَـرّ الـبـلاد المـظـلـمـه .. تـنـور غـيـاهـبـها,يشبهه بالنهار الذي ينير الفكر ويضيء الأماكن المظلمة,معلقه الاتحاد,رجل .. كن النهار اهداه من نور الفكر ضيان      اذا مر البلاد المظلمه .. تنور غياهبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],القيادة والزعماء,"[{""name"": ""البلاد"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2498,معلّقة الاتحاد,واذا مر البلاد الضاميه .. تـثـمر بها العـيـدان      كـفـوفـه مـوجـها البحـر و هـل الدنـيـا مراكـبها,يصف أثره كثمر يزرع الخير موجهاً السفن نحو الأهداف السامية,معلقه الاتحاد,واذا مر البلاد الضاميه .. تثمر بها العيدان      كفوفه موجها البحر و هل الدنيا مراكبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, الطبيعة والخيل","[{""name"": ""البلاد"", ""type"": ""أراضي_إماراتية""}, {""name"": ""البحر"", ""type"": ""طبيعة_عامة""}]",معاصر
183,2499,معلّقة الاتحاد,وابو (خالد ) وَليّ العَهْد .. عهد الخير به يزدان      له الفـضـل وْكـفـوفـه بـالـوفـا والطـيـب طـيّـبها,يمدح ولي العهد أبو خالد ويصف عصره بالعهد الزاهر والخير,معلقه الاتحاد,وابو (خالد ) ولي العهد .. عهد الخير به يزدان      له الفضل وكفوفه بالوفا والطيب طيبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""محمد بن زايد آل نهيان"",""relation"":""رئيس دولة الإمارات"",""resolved_from"":[""ابو (خالد )"",""ولي العهد""]}]",فخر,[],[],"القيادة والزعماء, المجد والعز",[],معاصر
183,2500,معلّقة الاتحاد,يـمـينه من مكارمها تـغار السـحـب والـوديـان      ويـسـاره لو درت عن مـدّة يـمـيـنه .. يعاتـبها,يوضح فضل يمينه التي تغار منها السحب والوادي بجمالها,معلقه الاتحاد,يمينه من مكارمها تغار السحب والوديان      ويساره لو درت عن مده يمينه .. يعاتبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, المجد والعز","[{""name"": ""الوديان"", ""type"": ""مواقع_نبطية""}]",معاصر
183,2501,معلّقة الاتحاد,أغـنـّي فـيه وآحِـسّ بْـفخـر طـاغي وانا (حمدان)      له عْـيـون العـباد بْـيـوت لو يَـبْـغي يـحِـلّ بْها,يفتخر به ويصفه بمحط أعين الناس وأمان بيوتهم,معلقه الاتحاد,اغني فيه واحس بفخر طاغي وانا (حمدان)      له عيون العباد بيوت لو يبغي يحل بها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""حمدان بن محمد بن راشد آل مكتوم"",""relation"":""الذات"",""resolved_from"":[""(حمدان)""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
183,2502,معلّقة الاتحاد,حـرام ان كـل واحـد منـّهـم يـحـتـاج لـه ديــــوان      شموس ٍ في سـمانا مسـتحـيل الـوقـت يـحـجـبها,يرى أن كل شيخ منهم يستحق ديواناً من الشعر تقديراً لما قدمه,معلقه الاتحاد,حرام ان كل واحد منهم يحتاج له ديوان      شموس _ في سمانا مستحيل الوقت يحجبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"القيادة والزعماء, الشعر والإبداع",[],معاصر
183,2503,معلّقة الاتحاد,شـموس ٍ نـورها أبـعد من الوصـف وْمن القـيفان      ولـكـنّ الـقـوافـي مـن مـداركـنـا .. تـقـــرّبـها,يشبه شيوخ البلاد بالشموس التي نورها لا يخفى مهما طال الزمن,معلقه الاتحاد,شموس _ نورها ابعد من الوصف ومن القيفان      ولكن القوافي من مداركنا .. تقربها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],الشعر والإبداع,[],معاصر
183,2504,معلّقة الاتحاد,ثرانا الطاهر مْن (السلع) لين آخر حدود (عْمان)      قـبـور جْـدودنـا .. والـرايـه العـلـيا نـصايـبها,يذكر تاريخ البلاد وثرى جدودهم من السلع حتى حدود عمان,معلقه الاتحاد,ثرانا الطاهر من (السلع) لين اخر حدود (عمان)      قبور جدودنا .. والرايه العليا نصايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],,"[{""name"": ""السلع"", ""type"": ""أراضي_إماراتية""}, {""name"": ""عمان"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
183,2505,معلّقة الاتحاد,حـضـارة جـيل مسـيرة بـطـل دوله لها عـنوان      لهـا يـسـتـرسـل الـتـاريـخ ويْـعَــدّد مـنـاقـبهـا,يختتم بتأكيد حضارة جيل صنع دولته وبنى له عنواناً ومجدًا,معلقه الاتحاد,حضاره جيل مسيره بطل دوله لها عنوان      لها يسترسل التاريخ ويعدد مناقبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],فخر,[],[],,[],معاصر
183,2506,معلّقة الاتحاد,إذا الطـامـع غـزانا ما نـشـذّب له خـشـوم سـنان      خـشـوم سـيـوفـنا في هـامـة الـطــامـع نـشـذّبها,يؤكد أنهم يصدون الطامعين بالسيوف الحادة وقطع مخالب الطامع,معلقه الاتحاد,اذا الطامع غزانا ما نشذب له خشوم سنان      خشوم سيوفنا في هامه الطامع نشذبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],غضب,[],[],الفخر والشجاعة,[],معاصر
183,2507,معلّقة الاتحاد,ولكـنـّا .. وقـفـنا وقـفـة الـشـجـعـان للـشـجــعـان      وعلـّمنا الـرجال تـوقــّف وتهـزم مـصـايـبها,يفتخر بوقوفهم الشجاع وتعلمهم كيف يهزمون الصعوبات معا,معلقه الاتحاد,ولكنا .. وقفنا وقفه الشجعان للشجعان      وعلمنا الرجال توقف وتهزم مصايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],صبر,[],[],,[],معاصر
183,2508,معلّقة الاتحاد,واذا قالت الارامل يرحـم الله ( زايد ) كحـيلان      وقـف تاريـخنا يـروي حِـكَـم ( زايـد ) و ينـسـبها,يخلد ذكرى زايد ويصف تاريخ حكمه بما تركه من إرث عظيم,معلقه الاتحاد,واذا قالت الارامل يرحم الله ( زايد ) كحيلان      وقف تاريخنا يروي حكم ( زايد ) و ينسبها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""الوالد المؤسس"",""resolved_from"":[""( زايد )""]}]",حزن,[],الله,القيادة والزعماء,"[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2509,معلّقة الاتحاد,لو ان عْـقارب الساعه توقــّف بعـد مـوت انسان      قـسـم بالله ما دارت عقـب ( زايـد ) عـقـاربـها,يقول إنه رغم موت زايد فإن إرثه يبقى ويدوم للأبد,معلقه الاتحاد,لو ان عقارب الساعه توقف بعد موت انسان      قسم بالله ما دارت عقب ( زايد ) عقاربها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""الوالد المؤسس"",""resolved_from"":[""( زايد )""]}]",حزن,[],الله,القيادة والزعماء,[],معاصر
183,2510,معلّقة الاتحاد,ياكم سالت دمـوعه يوم (راشد) ضمّـته الاكـفان      و(راشـد) كل ما ثـقـلت حـمول الناس قـام بها,يتذكر أيام الحزن عند وفاة راشد الذي تحمل أعباء شعبه,معلقه الاتحاد,ياكم سالت دموعه يوم (راشد) ضمته الاكفان      و(راشد) كل ما ثقلت حمول الناس قام بها,ها,هـ,الهجيني,لا يوجد,فتحة,"[{""name"":""راشد بن محمد آل مكتوم"",""relation"":""الأخ"",""resolved_from"":[""(راشد)""]}]",حزن,[],[],القيادة والزعماء,[],معاصر
183,2511,معلّقة الاتحاد,أحـب مْن القـصيـد اللّي يـشَـرّف مَـسْـمَـع الآذان      تـصـوّر ما تـكـنّ الـنـفـس وتـْحَـقـّـق مآربـها,يحب القصائد التي ترفع مستمعيها وتحقق ما تتمناه النفس,معلقه الاتحاد,احب من القصيد اللي يشرف مسمع الاذان      تصور ما تكن النفس وتحقق ماربها,ها,هـ,الهجيني,لا يوجد,فتحة,[],حب,[],العبادة,الشعر والإبداع,[],معاصر
183,2512,معلّقة الاتحاد,واحب مْن القـصـيد اللي تحير بوصـفها الاذهـان      تحـير بْوصـفها الاذهـان والشاعـر يحِـير بْها,يحب القصائد التي تحير العقول بوصفها ويُحيرها الشاعر كذلك,معلقه الاتحاد,واحب من القصيد اللي تحير بوصفها الاذهان      تحير بوصفها الاذهان والشاعر يحير بها,ها,هـ,الهجيني,لا يوجد,فتحة,[],حب,[],العبادة,الشعر والإبداع,[],معاصر
183,2513,معلّقة الاتحاد,واحب مْن القـصيد اللي مايفـنى لو فـَنت الابدان      وتـنـْحَـتـْه الـجـبـال لكـل وادي يـسْـتِـظِـل بْهـا,يحب القصائد الخالدة التي تبقى بعد فناء الأجساد وتحتضنها الجبال,معلقه الاتحاد,واحب من القصيد اللي مايفني لو فنت الابدان      وتنحته الجبال لكل وادي يستظل بها,ها,هـ,الهجيني,لا يوجد,فتحة,[],حب,[],العبادة,"الشعر والإبداع, الزمن والقدر","[{""name"": ""الجبال"", ""type"": ""مواقع_نبطية""}, {""name"": ""الوادي"", ""type"": ""مواقع_نبطية""}]",معاصر
183,2514,معلّقة الاتحاد,وانا وان قيل من يفدا الوطن ما رحت اردّ الشان      أســوم الـروح لـبــلادي .. إذا دارت نـوايــبـهـا,يؤكد وفائه للوطن واستعداده للتضحية بالنفس في سبيله مهما كان الثمن,معلقه الاتحاد,وانا وان قيل من يفدا الوطن ما رحت ارد الشان      اسوم الروح لبلادي .. اذا دارت نوايبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],حب,[],[],"حب الوطن, الوفاء والصبر","[{""name"": ""الوطن"", ""type"": ""أراضي_إماراتية""}]",معاصر
183,2515,معلّقة الاتحاد,تلاقـت فيك ( يالظـفره ) دروب القلب والشريان      لو ان ذكـراك تـكـتـب في الحـنـايـا كان نكـتـبها,يعبر عن اعتزازه بفخر الظفرة وذكراها محفورة في القلب والشريان,معلقه الاتحاد,تلاقت فيك ( يالظفره ) دروب القلب والشريان      لو ان ذكراك تكتب في الحنايا كان نكتبها,ها,هـ,الهجيني,لا يوجد,فتحة,[],حب,[],[],"القيادة والزعماء, الذكريات",[],معاصر
