PageNumber,Title,Singer,Composer,Date,YouTube,DetailURL,Poem
4,الشوق,نبيل شعيل,الله خلقمحمد عبده,0,https://www.youtube.com/watch?v=oYikh5kTAc4,https://www.wneen.com/lyrics/25708,"الشوق في خافقي يا زين حركته
واحرجتني فالغلا واقفيت سكاتي
لين اكتشفت انك الخاسر في معركته
من يوم زعلت فزاع الاماراتي
القلب متشربك بك وانت شربكته
لكن باروح وانته خلك تحاتي
يامهلك القلب تدري يوم هلكته
ما طاع عزمي وعيا ينكسر ذاتي
ان شفتك تفبرك احساسي ما فبركته
اعيش انسان حتى في معاناتي
مؤمن بربي ولا في يوم اشركته
واهذب النفس باسمه في صلواتي
طموح واحد عشقت النفس وادركته
اني احقق نجاحي بانكساراتي
واليوم حقك على الصقار وشبكته
يا طير ياللي تهاوت فيك هقواتي
سلطان قلبي قطع سبقك في مملكته
ناطح بصدرك هوا الحريه العاتي"
4,لو يضيق الصدر,اصيل ابوبكر,مكتوم حفيد مكتومعيضه المنهالي,2022,https://www.youtube.com/watch?v=EL9vWnl-DVI,https://www.wneen.com/lyrics/25707,"لو يضيق الصدر وتخيب الظنون
ولو يخون الخل و يشيب الوله

ولو يعاف القلب و دموع العيون
فوق خد الشامخين محوله

مستحيل اصبح كما هم يحلمون
من يساوون الردى بالمرجله

انا فارس حاضره لو تكرهون
يفتخر به في سما مستقبله

ما يشيب الشوق يا دار الفتون
في فؤاد العاشق اللي يحمله

لو تخون الود مثلي ما يخون
اعتذر مني و عذرك باقبله

الشريف مكرمينه ما يهون
والكريم الله مشرف منزله

والرجل ما يشتكي كثر الطعون
لو بعضها من حبايبه و هله

السنين التاليه فيها جنون
ارجعي لي يالسنين الاوله

ليت غير الكون هذا فيه كون
يمكن اهاجر لو ان كلي وله"
4,استمد الشوق,الوسمي,يا شعب زايدراغب علامه,2009,https://www.youtube.com/watch?v=Jc1x0604jNE,https://www.wneen.com/lyrics/25706,"استمد الشوق حيله وانتحابي
لين صادفني طريق كنت اهابه
لي شهر وانا ما غير اكتم مصابي
واتجمل في الوجيه ام الذرابه
لين حدتني مخاييل السحابي
والسنين اشباح والايام غابه
شفت ما منها مصده واجتنابي
لكن الله رحمته تسبق عذابه
يا وجودي من عناي ويا ذهابي
وجد من خلوه ربعه للذيابه
في نهار هيب اللي ما
يعتنق عج المنايا بالسحابه
منك ياللي فاقد منك صوابي
قمت اعشقك مثل عشقي للكتابه
شف غيابك وين وداني وجابي
بس مع الايام زودني صلابه
حس فيني يا معودني غيابي
في وجودي وش مدى فرق التشابه
ليه ادق الباب دام الباب بابي
يا معيشني تفاصيل الغرابه
يا معودني على صبر احتسابي
يا معرضني شقا القيض وسرابه
الدروب طوال لكنك ذهابي
شوف حالي كنها قوس الربابه
واعتقدت انك تعاني من عذابي
يكسرك صوت الاحبه والغرابه
واثرك اللي مستريح ولا درابي
ما تعرف الا تماديه وغيابه"
4,رسالة خاصة,الوسمي,سيداتي انساتي سادتياصاله نصري,2009,https://www.youtube.com/watch?v=_G24GFXnVpk,https://www.wneen.com/lyrics/25705,"يا صاحبي اللي لك العز نوماس
ان كان عندك علم محرجك اطره
الشعر ماهو حبر في يوف قرطاس
ولا بحر تقدر تلاعب بشطره
الشعر بيت يهز لك كل هوجاس
وانا البحر وانته من البحر قطره
الانسان مشكلته اذا ما له احساس
الناس بتفكيرها تصير خطره
خطره وهو يصبح خطر ف اعين الناس
لذلك الانسان يحتاج فطره
تحاول توازن اموره بمقياس
ولا يعامل من يعامل ببطره
الطف كانك ورد عانقه نسناس
واحسن كانك عود فواح عطره
ولا تفتخر بالجاه او قوة الباس
واحفظ من التاريخ حكمه وسطره
البيت لو قطره يشيد على ساس
مع مرور الوقت يختل قطره
خلد فعل وادعس على هامة الياس
العز مهما طال بايروح وطره"
4,كبريت واحد الف غابة,عيضه المنهالي,دباديبهعادل الخميس,2014,https://www.youtube.com/watch?v=p2ZDxVWf6XU,https://www.wneen.com/lyrics/25704,"يوم التطم موج بحر القاف واحنيت
راس القلم من كبر قدر الكتابه
من جمره الفكر والاحساس شبيت
نار الشعر والقصايد ما تشابه
ما يتعب الشاعر الا فكره البيت
اللي تسجل حضوره في غيابه
يا قلب ياقلب ياللي لك تناهيت
صبرك على الوقت لو يعظم مصابه
صاحبك لو ما تحسب حسابه اخطيت
صاحبك حتى الزمن يحسب حسابه
سميت حمدان من صغري وسميت
فزاع والاسم هذا بالنيابه
وباي اسم من الاسماء ناديت
والله يا قلب ما فيها غرابه
فزاع من فوق ظنك يوم ظنيت
والفذ حمدان سمح لك جنابه
من يحسب اني من الدنيا ما عانيت
عانيت لكن عانيت بصلابه
عطشان وان شفت ماء الارض عفيت
متعود اشرب من مزون السحابه
وان كانها بالتحدي ما تحديت
غير الذي يكسب المجد بشبابه
والحكمه اللي تراودني لا حسيت
ان الامل خيمت فوقه كابه
من شجره اقدر اسوي الف كبريت
واحرق بكبريت واحد الف غابه"
4,تهاني العيد ( صباح العيد - الحب الاكيد ),راشد الماجد,يكحلها عماهامشاعل,2006,https://www.youtube.com/watch?v=XLvcsaHN1S0,https://www.wneen.com/lyrics/25703,"يا صباح العيد يا الحسن الفريد
يا صباح الورد يا عطر الزهور
يا صباح من سنا وجهك يزيد
من محياك الجميل ازداد نور

كل عام وانت للحب الاكيد
كل عام وانتا في خير وسرور

ابتدا في حبنا عام جديد
وانقضى عاما تفاصيلا شعور
كل عام وانت للحب الاكيد
وكل عام وانت في خير وسرور

كل عام وانت للحب الاكيد
كل عام وانتا في خير وسرور

لك في عيد الحب مني ما تريد
لك مشاعر في خفوقي لك تثور
لك غلا يجري في دمي والوريد
ما تغيره السنين ولا الشهور

كل عام وانت للحب الاكيد
كل عام وانتا في خير وسرور

لك تهاني العيد في حرف القصيد
ولك عناوينه وما بين السطور
ويا عساه يكون لك عام سعيد
تحتفل به بين تغريد الطيور"
4,لحن المفارق,سلمان حميد,جسر الصداقةالوسمي,0,https://www.youtube.com/watch?v=vvqZ8FzaJLk,https://www.wneen.com/lyrics/25453,"بنت تمر الضلوع وبيتها بيتها
ما غيرتها السنين وما تغيرت انا
يوم اكشفت عن مفاتنها وضميتها
قالت لي الحب وش هو قلت بيت الهنا

يا ليت مالي خفوق ينبض و ليتها
الا نعس رمشها ما عاد تسرد بنا
يغار قميصها من لمس جاكيتها
لا هزت كتوفها كبر ودلع و اغتنى
خصر من الشوق ذا مالو تماديتها
ان اقبل الله لنا وان ادبر الله لنا
اغلى المزايين و احلاهم شهر صيتها
فديرة الخصر و الارداف طفرة غنا

قالت يا زين المطر قال المطر جيتها
لين السحب حاصرتها من هناك وهنا
قلت لسنا الشمس علمني لا مريتها
ابغي اشوف السنا لا من تعانق سنا
خلتني البارحة و انا ما خليتها
غنيت لحن المفارق والهجر والعنا
لي الحين وانا ضلوعي بيتها بيتها
ما غيرتها السنين وما تغيرت انا"
4,لاعاد تعنيني ( على الخطا ),راشد الماجد,يالواثقراشد الماجد,2006,https://www.youtube.com/watch?v=q22SUvfKq1w,https://www.wneen.com/lyrics/24839,"لا عاد تعنيني ولا اعنيك
كلن بدربه وانتهينا
مدام هي هذي معانيك
ياليت حنا ما التقينا

على الخطا دايم خطاويك
وعن الخطا حنا اعتلينا
يشهد على حاضرك ماضيك
لو بنتناسى ما نسينا

سودا من افعالك لياليك
ضعت في بحور دون مينا
صديتنا واسمع تواشيك
خطيتنا لو ما خطينا

هديت قصر الحب بيديك
شلي بقا باقي علينا
مابيك والله صرت مابيك
لا لا نجيك ولا تجينا"
4,كمل جميلك,راشد الماجد و ميحد حمد,اول امجاديالمجموعة,0,https://www.youtube.com/watch?v=bmYGxAyTWQA,https://www.wneen.com/lyrics/24830,"مثل جميلي معك كمل جميلك معي
وانظر بعين الغضب والا بعين الرضى
تسمع عن الاخطل وتسمع عن الاصمعي
لكن ابا اسمعك شعر يهز الفضا
لا تدعي ظلم والله فوق المدعي
يالين تعدل وتستوفي شروط القضا
ولا تشتكي قلة الادراك قبل الوعي
وخليك واعي وتدرك كل شي مضى
حظيت بي وانت تدري ويش هو موقعي
لو كان غيرك حمد ربه على انه حظى
حرمتني صوتك اللي لا وصل مسمعي
كني اغني هجيني فوق عوص النضا
وفارقتني والمفارق ما يزيد اوجعي
لكن يولع في جوفي نار كنها لضى
ويا صاحبي والشعر ماهو براس اصبعي
الشعر احاسيس قلب لغرامك رضا
وانا مصحصح معك خلك مصحصح معي
واعشق بعين الغضب والا بعين الرضا"
4,عبارات العيون ( برج العرب ),راشد الماجد,امي حمدةاحلام,0,N/A,https://www.wneen.com/lyrics/24828,"في عبارات العيون اشيا كثيره تسالك
دمعها حكي ونداها بلل الخد الندي
ما قدرت ارضي غرورك واستحيت ازعلك
كلما لك وانت تنهيني وانا ارد ابتدي

دام نظراتك مدارات ورجا قلبي فلك
كم عن برج العرب يبعد مدى برج الجدي
قلت تقريبا عدد ما عاشق بحبك هلك
تقصد الا عد نص جروح قلبي يا بعدي

قلت لك لا لا ترد تقول لي ما قلت لك
المشاعر ما تنام الا انت قلت لها ارقدي
وانت يوم الله عطاك احلى الوصوف وكملك
كيف تتركني على شطك وانا قلبي صدي

والله ان عروق قلبي كلها ترتاح لك ليتك
الا مثل ما خذت بيدك خذت بيدي
من لمست ايدك وانا اتفداك واتفدى هلك
ما دريت ان الهوى والعشق باللمس يعدي"
4,صوت المحب,راشد الماجد,عودت قلبينايف البدر,2008,https://www.youtube.com/watch?v=NPcUEix9pPc,https://www.wneen.com/lyrics/24827,"انا اللي خلقت الشعر واللي خلقني من
فضله علي لين سميت خلاقه
اقوله ولا لي من وابدع ولا لي من
الاصحاب تحسدني والاعداء بواقه
وترى كبرياء المبدع بحد ذاته فن
اذا كان ما تاثر على باقي اخلاقه
نسرج بنات الفكر والنادرات تعن
تمر الاصايل وتتعدى وسباقه
وانا من بلاني في غرامه هو اللي من
عيوني على بيته لمريت سراقه
يافتان طال البعد وانا عليك اون
ونين ابدوي طايح من ظهر ناقه
تكسر عظم ساقه ومالت عليه وحن
يمسح عليها ويتالم على ساقه
وانا طحت من عينك ولا ملتلي لكن
حنيني حنينه والغلا ترحم اشواقه
الامثال تضرب وانته وش له تسيء الظن
اسولف معك نفسي على الوصل تواقه
الا جيت بستان الخضر يا خفوقي غن
باحاسيس من يسمع عن الوصل ما ذاقه
ولاتقول مالك صوت صوت المحب يرن
الى من يحبه من خفوقه لخفاقه
كن الغلا واصلا حلاه الغلا ينكن
لو ان كنته تاخذ من الروح والطاقه
يافتنه مريد الجن فتنه مريد الجن
على محجره من لذه الشوق دفاقه
من ارخص دموعه يوم وصلك تاكد بان
ماهو ذاخر دمعه لا طوول فراقه
ولايوجد اعذب من واحن واصدق من
دموع العيون اللي محبه ومشتاقه
على كل حال ان كان قلبك عليه حن
انا مستعد اصير لك راعي الناقه"
4,شياطينك,راشد الماجد,الاشارةفايز السعيد,2005,https://www.youtube.com/watch?v=hLyrJlNH0mo,https://www.wneen.com/lyrics/24825,"باجيك يا ناعس الاهداب وانت ادرى
لو المسافه كبيره بيني وبينك
اجرح عسى كل جرح منك يبرى
وتشيطن الله يحفظ لي شياطينك
ابغيك مستقبل الخفاق و الذكرى
وابغي عيوني تنام وتصبح في عينك
يا غالي ياهل يطول الليل والمسرى
ابسال الليل عن اخر عناوينك
تمخطري مثل وصف المهره الشقرى
الا تمدلت الاشعار في زينك
وتمايلي مثل غصن الشجره الخضرى
لا حست ايدي برقة لمسة ايدينك
ولهان يافاتنه يا بنت ياعذرى
لو ان عندي سطر ماقلت لك وينك
ان القيم والادب والصدق والاحرى
يطغى على قسوتك يوم الهجر لينك
الهجر بين الحبايب عيب ما يطرى
وانتي من الهجر ذابلة بساتينك
يكتب فراقي في عينك شي مايقرى
تنسخ دموعك حروفه فوق خدينك
يا الله عسى كل جرح منك مايبرى
وعساني اخر حبيب من محبينك
باجيك يا ناعس الاهداب وانت ادرى
لو المسافه كبيره بيني وبينك"
4,ترحيبة غيم,عيضه المنهالي,رد السلاممحمد الزيلعي,2022,https://www.youtube.com/watch?v=n_rMzfnGbYo,https://www.wneen.com/lyrics/23712,"رحب بك الغيم كنه قاعد يحتريك
والعشب نظرته لك من فتنتك صادمه

اما عن الغيم باقي بس ياشر عليك
ويقول يا مرحبا بالفتنه القادمة

والله ما الوم الذي يحلم يصافح يديك
العالم الي تحبك ماهي بنادمه

ايادي الوصل تبني لك امل يحتويك
وايادي الهجر دايم للامل يحتويك

فديت قلبك وسلهامة هذيك وهذيك
لك سيد الشوق يامر بالغلا خادمه"
4,سلامتك,هزاع الرئيسي,قصيدة شلت الطيرهزاع الرئيسي,2020,https://www.youtube.com/watch?v=kVvLWqMuu5o,https://www.wneen.com/lyrics/21890,"سلامتك من كل باس ومكروه
يا شيخنا رمز الفخر والشهامه
يا مفخرة داره ويا عزوة اخوه
ياللي علي نجم الثريا مقامه
نطلب من الله جل شانه ونرجوه
انك بخير ودايم في سلامه"
4,الشميمي والخوي,فايز السعيد,اللي يحبكعبدالكريم عبدالقادر,0,https://www.youtube.com/watch?v=MgolzyCZgWI,https://www.wneen.com/lyrics/21476,"يا اهل الشعر الشعر لا ضقت ما دورت غيره
باسمه احقق امانيه واعبر عن امالي
تستثير العاطفه فكري وفكري يستثيره
يا كثر مالي ولكن الشعر هو راس مالي
وانا شاعر يجذبه ريح المطر في كل ديره
يتبسم للمطر لو خاطره ما هو بسالي
ورغم فضل الله علي اللي ماهو يحصى بخيره
واجتهادي للطموحات الكبيره واحتمالي
انما ابقى بشر تشغلني امور كثيره
مشغله عقلي واحاسيسي وخفاقي وبالي
يا اهل المقناص عزوني ترى نفسي اسيره
للحزن والناس تحزن ف اول الدنيا وتالي
فاقد طيرين من ندر صواريم الجزيره
والحقيقه كني الا فاقد خيره عيالي
الشميمي مات واول دمعتي عزت الاخيره
واعتقدت ان الحزن وقف ولكن ما طرالي
لين ودعت الخوي في قصه الحزن المثيره
قصه من واقع ثابت وكنها من خيالي
كثر ما بين الشميمي والخوي رفقه وجيره
كن بين اثنينهم عهد من ايام خوالي
كل واحد يخبر الثاني بنبرته الكسيره
كان جاك الموت لا ترحل وتتركني لحالي
ما دريت ان الزمن مثل الرحاه المستديره
لين قفت بالشميمي والخوي سود الليالي
ومن يلوم الحزن في الصقار لا من مات طيره
يفقد الصقار طير وكنه فاقد شخص غالي"
4,اغلى وصل وفراق,علي بن محمد,يا كبر حظيراشد الماجد,2022,https://www.youtube.com/watch?v=OAlSSQi49-8,https://www.wneen.com/lyrics/21451,"يا ماخذ الاول بحسنك على فصلك
قلبي الى رحت ولا جيت لك مرقا

الشوق وسط الحشا كنه مخصص لك
غلاك ثابت مهو ينزل ولا يرقا

ياناوي البعد لاتجرحني ابنصلك
ترى المحبين في بحر الهوى غرقا

ومدامك امصمم امصمم فمن اصلك
الطيب انك تراعي كبدي الحرقا

ارجوك قبل الوداع اريد من مصلك
جرعه تخفف علي لناحت الورقا

عضوية القلب ماتقدر على فصلك
مادمت فلقلب ثابت كنك البرقا

واقول مرخوص والخفاق يرخص لك
لو وصلي ارضك ووصلك لي سما زرقا

اغلا هل الوصل مدامك على وصلك
وايلا نويت الفراق اغلا هل الفرقا"
5,عزمت,راشد الماجد و ميحد حمد,عايش غريبدنيا بطمة,2007,https://www.youtube.com/watch?v=ZAAVDNSbjv0,https://www.wneen.com/lyrics/21189,"عزمت اعزم ومن عزمت عزم بي
عزام عزم يقول الشعر واعزم به

حييت ركب الحيا مما حوت سحبي
ياحي به عد ما حي الحيا ركبه

الشعر عشق القلوب وشاعرك شعبي
مايعشق الشعر لي مايشعر بشعبه

وانا بنباك ونبا من من الناب متنبي
انبيك واللي ينبيك النبا نبه

كلامك احلى من السكر على قلبي
عيده على شان عيد العيد من حبه

لجله جنيت الجمان وجي ونا الغبي
اثلج لجل لجداك لي تنجلي حجبه

انشدك عن شارد من شافه السحبي
اوله عندك وتالي رمزه هول به

تحسب حسابه معنه منسحب حسبي
ويحاسبونك عليه وحسبته صعبه

والعزم عزمك واذا عزمت عزم بي
واعزم من اعتاز لك عزه وعزم به

عزمت اعزم ومن عزمت عزم بي
عزام عزم يقول الشعر واعزم به

حييت ركب الحيا مما حوت سحبي
ياحي به عد ماحيا الحيا ركبه"
5,الشعر ديوان,ابوبكر سالم و بلقيس فتحي,حرامي قلوبهيفاء وهبي,2011,https://www.youtube.com/watch?v=75hOZr3tc_w,https://www.wneen.com/lyrics/21185,"الشعر ديوان ماضي عربنا والاداه
التي كانت توضح لنا عاداتها

دايم من يكتبه ايتمنى من قراه
التبحر في القصيدة عبر كلماتها

بس انا ما قلته اطمع لشهره من وراه
قلته اداوي جروح البشر واهاتها

كيف يطمح فيه واحد ذكر جده واباه
اصنعت مكانته من عظم وقفاتها

ليس مثلي من قصيدة ترفع مستواه
لو من اللولو والمرجان صغت ابياتها

كم صغير(ن) في العمر وصل للعالم نباه
وصادم بهامته ناس لها هاماتها

بالمكارم تسمع اسمه من افواه الرواه
وغيره اسمه حسب دخل عقاراتها

لو عمينا العين و اشلون نكتم كل فاه
والعرب اكثر ما فيها عدد رواتها

والصديق اللي يتضايق من صديقه شو بلاه
غرته دنياه يوم كثرت لذاتها

الصديق من الصديق يتحمله خطاه
والاصدقاء مع بعضها حسب نياتها

وابن ادم كل واحد حسب ما الله عطاه
سيئات الناس ماهي مثل حسناتها

والدول مع بعضها لو يصير اشتباه
بتقدم مصلحتها على ازماتها

كم نصحته والنصيحة من المسلم لاخاه
وقلت له يا خلها معك والا هاتها

وانت بعت الود والود ومن باعه شراه
واعرف مشاعر الناس من نظراتها

السؤال اللي يراودني على كل اتجاه
عند مثلك سلعة الطيب كم دفعاتها

لا تحسب ان كل جافي بكت عيني جفاه
لي مقاماتي وللناس مقاماتها

شخص لا من غاب بعده يشتت الانتباه
وشخص لا من غاب بنفسك تحس بذاتها

ناس نبكيها لو انها على قيد الحياة
وناس ما ياثر علينا خبر وفاتها"
5,اهل العشق,بلقيس فتحي و كاظم الساهر,بنت مكتومعيضه المنهالي,2022,https://www.youtube.com/watch?v=5oOecWhXtkQ,https://www.wneen.com/lyrics/20998,"ياللي من اسبابك اهل العشق مندمره
شرقاوي الزين لا غربي ولا حدري
الغيم والورد والاشواق والقمره
لو قلت باتروح قالت يالغلا بدري
شفايفك حمر ما تحتاج للحمره
وخدودك مفتحه وعيونها خدري
من دونك الليل ما تحلى به السمره
ان كنت ماتدري اسال واحد يدري
شراتك القلب مرهون تحت امره
لا تكون داعي عليه في ليلة القدري انا زرعتك
وحقي اقطف الثمره
لا تغدر بعاشق ما يعرف الغدري
طموح الانسان اكبر من مدى عمره
البيت هذا يترجم ما حوى صدري
احس كني بكفي ماسك جمره
لا صرت اجامل صديق ما عرف قدري"
5,طير المحبة,حسين الجسمي,سحاب الشوقراشد الماجد,2022,https://www.youtube.com/watch?v=LL1FsPECGyY,https://www.wneen.com/lyrics/18137,"طير المحبة كفخ ياضامر السرجوف
وعلى طوى الضلوع صدر اللي يبيك اوكر
لو تنكر ان قلبك المرهف علي ملهوف
وتسال القلب قال القلب لا تنكر
تشكر على البسمة اللي نارها في الجوف
اما على الصد والهجران ماتشكر
بنات ادم وحو اء من عنود النوف
و اللي الى عرضت جمالها يسكر
مقارنة بالذي تمتلكه من وصوف
بيني وبينك صراحة الشي ما يذكر
ترزلي منحر يدعو الى المعروف
وتلدلي عين تنهاني عن المنكر
تنكر بعود تقاسيمه تخطف الشوف
واذا سالتك تقول ان الغرام امكر
الكر والفر للعاشق ماهو مالوف
وشلون تقدر تزيد الفر والا الكر"
5,نلوم الوقت,يارا,موكب خليفةفايز السعيد,2009,https://www.youtube.com/watch?v=r2KCBsfPcmY,https://www.wneen.com/lyrics/17146,"تفرقنا السنين ونجتمع والجرح نفس الجرح
على درب الفراق دموعنا تسبق خطاوينا
شرحت ظروفنا للوقت لكن مافهم للشرح
صبرنا والصبر جمره ورى الاضلاع كاوينا

ترى وجه المتيم لو تبسم لا تحسبه مرح
امانيه اتهاوى من عيونه مثل امانينا
بنى من ذكرياته في محيط العاطفه كم صرح
لكن هاج المحيط ومالقى له ساحل وميناء

ياناس العيد ماله لون ولا له طعم ولا له فرح
واذا قلتوا وش الاسباب قلت الله يعافينا
نلوم الوقت والقصة ماتبغى جمع ولا طرح
لان العيب من ربي خلقنا ساكنن فينا"
5,سكر زيادة,يارا,غريب الطبايعرويدة المحروقي,2009,https://www.youtube.com/watch?v=S_IDHt3xUSo,https://www.wneen.com/lyrics/17137,"الله يغمرك بالهنا والسعاده
ياللي جعلت ايامي افراح وياك
في نظرتك هيبه شموخ واراده
وفي وقفتك تكثر بعيني مزاياك
واشوف ليلي بشعرك وسواده
واشوف شمسي مشرقه في محياك
واشوف في رمشك جيوش الاباده
واشوف في عينك مدارات وافلاك

سماع صوتك حزة النوم عاده
صار السهر شي اساسي بلياك
طلع معي سكر على غير عاده
وهذي سبايب كثر وصلك ولاماك
في شفاتك الثنتين سكر زياده
حاول تقلل نسبته في شفاياك
يمشي على شورك ويترك مراده
قلب يحبك لان ما عنده ادراك

وان غبت قلبي معلن لك حداده
وان جيتني متعه حياتي بلقياك
خلاص انا قررت وبلا هواده
افارقك واشبع خفوقي بفرقاك
تعبت من كثر الفرح والسعاده
ابغي اجرب طعم الاحزان وياك"
5,ما عنه صدود,عيضه المنهالي,تحبينهفايز السعيد,2021,https://www.youtube.com/watch?v=WlPQ6LzLfow,https://www.wneen.com/lyrics/16848,"ما عنه صدود وصل الزين ما عنه
لو كان قاسي وقلبي مرتجي عطفه

رموشه سيوف موت جات مستنه
منها عروقي ورا الاضلاع منشطفة

يا ناوي تخطف القلب اش تبي منه
تراه بيموت لو حاولت في خطفه

القلب مثل الزهرلازم تعرف انه
يموت في كف قطافه بعد قطفه

الطف ترى في كتاب الله والسنه
من تاب يكسيه رب البيت من لطفه

والكبر صاحبه ماهو يدخل الجنه
كيف يتكبر وهو مخلوق من نطفه

سكنت في خافقي والله له المنه
قم ولع الشوق في الخفاق والا اطفه"
5,ارقى طبوعي,راشد الماجد,انتهى حبكعيضه المنهالي,2007,https://www.youtube.com/watch?v=RRWZXVLpddY,https://www.wneen.com/lyrics/16035,"لابد بالكامل يجي فيه نقصان
ياليتها بالجوع بسد جوعي
لكنها كظه وفره وميدان
وانا ليا قدمت يصعب رجوعي

والكلمة اللي من قناعات وايمان
يصبح بها لساني ويصغي سموعي
قولوا لمن سوت على القلب بيبان
اتفتحن من السبت لين الربوعي

اللي حزنها غير عن كل الاحزان
خلا ابتساماتي مثل حب كوعي
لو انها تسهر ليا بعد الاذان
بتشوفني لا رحت بطفي شموعي

لو انها تسهر ليا بعد الاذان
بتشوفني لا رحت بطفي شموعي
حزين متشائم ونادم وحيران
بس ما اظلم وهاذي ارقى طبوعي

ابوي سماني على ابوي حمدان
خلاني اخذ عزتي من خظوعي
علمني ابادل الاساءه بالاحسان
من قو وقفاتي اثبت وقوعي

يمكن عيوني قاسيه بعض الاحيان
لكني اعرف من اصدقاي وربوعي
والله لو ان في ايدي افرح انسان
بفرحه لو ان ثمنها دموعي"
5,الشهره,راشد الماجد,جزراويحمد العامري,2009,https://www.youtube.com/watch?v=yx9qsCk8C2w,https://www.wneen.com/lyrics/16034,"على عيوني غمامة حزن تمطر هموم
ولا انبتت في خفوقي غير عشب الزهر

والحال هذا لو يطول معاي ويدوم
اخاف يزرع بساتين ويكون نهر

يا سارقه من عيون المحب حمدان نوم
الليل رجع علي النوم ليه السهر

ليه السهر دام قلبي من غلاك محروم
وانا في حبك اذوب وعاشق ومنبهر

العام كنت استلذ الشوق في كل يوم
واليوم ما غير مره واحده في الشهر

تروم تزعل علي لكن انا ما اروم
لا يمكن ازعلك في سر ولا جهر

جمالك المحتشم خلاك شخص محشوم
وعفافك النادر يزيدك في عيني طهر

مثل القمر نور وجهك في الظلام الكتوم
واذا تبسمت مثل الشمس عند الظهر

لو ان عمري مهر قربك انا قابل اسوم
انا اللي بسوم العمر لاجلك مهر

ولا تصير خصمي انا مانيب اهاب الخصوم
وشلون اهاب البشر وانا ما اهاب الدهر

الله خلقني على الدنيا حصان عزوم
عسفني محمد المكتوم وانا مهر

لو النجوميه تورث عيال النجوم
من باب حب الظهور الشخص منهم ظهر

الشهره تغير العالم في وجه العموم
لكن ما غيرت حمدان يوم اشتهر"
5,اقرب تعال,اريام و فايز السعيد,شوف انتفايز السعيد,2012,https://www.youtube.com/watch?v=mac9lYEymQY,https://www.wneen.com/lyrics/16031,"يافريد الجمال
طاب ليل الوصال
اقرب البيت بيتك
اقرب اقرب تعال

مرحبا بك هلا
مرحبا ومسهلا
جيت كلي غلا
وجيت كلك دلال

رمش عينك ورف
خزني من طرف
اعترف اعترف
سحر عينك حلال

بك فوادي حيا
يا سحاب الحيا
ان منعت الحيا
بس يكفي اتصال"
5,صاحب الهجر,محمد عبده,ثاني مرهفاطمة القرياني,2017,https://www.youtube.com/watch?v=48XwDbN4Bzc,https://www.wneen.com/lyrics/15993,"يا صاحب الهجر هجرك ويش سوى بي
ويلك من الله ترفق في عباد الله

نحلت عظامي من الهجران و ثيابي
لو تستر الجسم ماهي تستر العله

بكرة توقف من اللهفه على بابي
نفسك من الشوق والحرمان منتله

لو تفقد اعصابك انا ماسك اعصابي
ذق ما يذوقه حبيبا كان متوله

عتاب قلبي على الهجران وعتابي
عليك يا بو رموش وقذلة هله

لا تسال الناس عني لانك ادرابي
ولا تذكر الشوق لا كثره ولا قله

ان كان قلبك الى من جيت هلابي
بعد البطا فانت قلبي كنت محتله

اعطيتني بعض ودك لكن الغابي
اعطيته لشخص ما يستاهله والله

ما سامحك يالغلا والشوق غلابي
غدرت بي بعد ما خذت الغلا كله

بعلمك عن سبب واحد من اسبابي
يدعو الى الحزن واللي يسالك قله

ما زود الحزن الا غدر الاصحابي
يا ليت قلبي حجر او ليتهم قله

هاجر يا اول غرامي واخر احبابي
انا عزيز ما يرضي حبه يذله

سيفي يقص الحجر من قو مضرابي
لكن انا للضعافى ماني اسله"
5,بداية عشق,عيضه المنهالي,فخر الشارقةحسين الجسمي,2018,https://www.youtube.com/watch?v=aMEF1mkIHSA,https://www.wneen.com/lyrics/15989,"يا اول بداية عاشها عاشق صب
قدر معاناتي معك في البداية
نار الولع في قلوب عشاقك تشب
خليت منهم للخلايق حكاية
تبت ايدين الي يذم الغلا تب
عن سكة العشاق و العشق تايه
لو نعصر قلوب المحبين و نصب
له كاس منها غير الشوق رايه

يا زين و اهل الود بالود تنحب
غير من اسلوب التغطرس معاية
انا مثل غصن خضر كل ما هب
ريح الشمالي يميل من دون غاية
و انا غلاك الي سلب مني اللب
سوت لها اللهفة في قلبي دعاية
و انا جريح البعد و الجرح له طب
طبه وصل من كان في الحسن اية
و انا احبك حب ما يشبهه حب
و انا اعشقك عشق ما له نهاية
لا ترسل رموشك على عاشق صب
مستسلم و رافع من الشوق راية"
5,خذ حبيبي,اريام,كا نزعل عليهحسين الجسمي,2002,https://www.youtube.com/watch?v=mK9EYTLzPdk,https://www.wneen.com/lyrics/15230,"خذ حبيبي قلبي وعيني
واعطني لحظه من اوقاتك
لو ثواني بس تكفيني
يابعد عمري مناجاتك

يا سراج و شمعه سنيني
يا ضيا عمري ابتساماتك
لك غلا داخل شراييني
ما حملت لحد شرواتك

مطمع انك تنعجب فيني
او اكون من اولوياتك
يكفي اللي بينك وبيني
اكثر من اعجابك بذاتك

لك غلا داخل شرياني
ما حملته لحد شرواتك
مطمع انك تنعجب فيني
او اكون من اولوياتك

انت اول من سكن عيني
وانت فكري من خيالاتك
من هو عقبك في المزاييني
غيركم ما احب وحياتك"
